Smiles,pChEMBL_Value
CCOC(=O)c1cc(-c2ccc(N)cc2)sc1N,4.3
CCOC(=O)c1cc(-c2ccc(N3CCOCC3)cc2)nn1-c1ccc(F)cc1F,3.95
CCOC(=O)c1cc(-c2ccc(OC)cc2F)nc2c1c(C)nn2CCC#N,5.3
CCOC(=O)c1cc(-c2ccc3c(c2)OCO3)nc2onc(C)c12,5.05
CCOC(=O)c1cc(-c2cccc(C(F)(F)F)c2)nc2nc(SC)nc(O)c12,5.3
CCOC(=O)c1cc(-c2ccccc2)n(CCC(=O)NC(C)CC)c1C,6.05
CCOC(=O)c1cc(-c2ccccc2)nn1Cc1cc(C)no1,4.45
CCOC(=O)c1cc(-c2ccccc2)sc1NC(=O)C(C)C,5.65
CCOC(=O)c1cc(-c2ccccc2)sc1NC(=O)CCN1C(=O)c2ccccc2C1=O,4.15
CCOC(=O)c1cc(-c2ccccc2)sc1NC(=O)CSc1nnc(N)s1,6.15
CCOC(=O)c1cc(-c2ccccc2)sc1NC(=O)CSc1nnnn1C,5.3
CCOC(=O)c1cc(-c2ccco2)nc2c1c(C)nn2CCC#N,5.5
CCOC(=O)c1cc(-c2nnc(-c3ccc(Cl)cc3)o2)c(C)nc1C,4.0
CCOC(=O)c1cc(-c2nnc(SCC(=O)Nc3ccc(F)cc3)o2)c(C)nc1C,6.5
CCOC(=O)c1cc(C#N)c(N2CCCC2)nc1-c1ccccc1,4.05
CCOC(=O)c1cc(C#N)c(N2CCN(c3ccc(OC)cc3)CC2)nc1O,5.7
CCOC(=O)c1cc(C#N)c(NCc2ccccc2)nc1C,3.95
CCOC(=O)c1cc(C#N)c(SCC(=O)c2cc(C#N)c(SC)nc2C)nc1O,4.2
CCOC(=O)c1cc(C(=O)OCC)c(=O)n(NC(=O)c2cccnc2)c1N,5.9
CCOC(=O)c1cc(C(=O)OCC)c(O)nc1C,3.9
CCOC(=O)c1cc(C(=O)OCC)c2cccc(C)n2c1=O,5.1
CCOC(=O)c1cc(C(=O)OCC)c2ccccn2c1=O,4.2
CCOC(=O)c1cc(C(=O)OCC)cc(-n2c(C)cc(C(=O)CN3CCOCC3)c2C)c1,5.9
CCOC(=O)c1cc(C)n(-c2c(C)n(C)n(-c3ccccc3)c2=O)c1C,4.3
CCOC(=O)c1cc(C)n(Cc2ccccc2)c1C,6.5
CCOC(=O)c1cc(CC)sc1N1C(=O)CC(Sc2ncccc2C(=O)O)C1=O,4.7
CCOC(=O)c1cc(CC)sc1NC(=O)COC(=O)c1ccccn1,6.0
CCOC(=O)c1cc(CC)sc1NC(=O)c1cc(OC)c(OC)c(OC)c1,6.15
CCOC(=O)c1cc(CC)sc1NC(=O)c1ccc(N2CCOCC2)c([N+](=O)[O-])c1,4.1
CCOC(=O)c1cc(CC)sc1NC(=O)c1ccc2c(c1)OCCO2,6.0
CCOC(=O)c1cc(NC(=O)C2C3CCC(O3)C2C(=O)O)cc(C(=O)OCC)c1,6.15
CCOC(=O)c1cc(NC(=O)N2CCOCC2)c(C)nc1C,4.55
CCOC(=O)c1cc(NC(=O)NC2CCCCC2)c(C)nc1C,4.9
CCOC(=O)c1cc(NC(=O)NCc2ccco2)c(C)nc1C,4.4
CCOC(=O)c1cc(NC(=O)Nc2cc(C)ccn2)c(C)nc1C,4.6
CCOC(=O)c1cc(NC(=O)Nc2nc3ccccc3s2)c(C)nc1C,4.55
CCOC(=O)c1cc(NC(=O)c2c(C)noc2C)cc(C(=O)OCC)c1,5.2
CCOC(=O)c1cc(O)n2nc(-c3ccc(C)cc3)cc2n1,6.15
CCOC(=O)c1cc(OC(=O)c2cc(OC)cc(OC)c2)n(-c2ccccc2)n1,4.05
CCOC(=O)c1cc(OC(=O)c2cccnc2)n(-c2ccccc2)n1,6.15
CCOC(=O)c1cc(OC(=O)c2cccs2)n(-c2ccccc2)n1,4.0
CCOC(=O)c1cc(S(=O)(=O)N2CC(C)CC(C)C2)cn1C,6.2
CCOC(=O)c1cc(S(=O)(=O)N2CCN(c3ccccc3OC)CC2)n[nH]1,5.4
CCOC(=O)c1cc(S(=O)(=O)NCc2ccco2)cn1C,4.35
CCOC(=O)c1cc2[nH]c3ccccc3c2[n+](-c2ccc([N+](=O)[O-])cc2)c1C.[Cl-],5.6
CCOC(=O)c1cc2c(C(F)(F)F)cc(-c3ccccc3)nc2o1,4.35
CCOC(=O)c1cc2c(C(F)(F)F)cc(-c3cccnc3)nc2o1,6.15
CCOC(=O)c1cc2c(C)n(-c3ccc(OCC)cc3)c(C)c2ccc1=O,6.2
CCOC(=O)c1cc2c(C)nn(-c3ccccc3)c2s1,4.3
CCOC(=O)c1cc2c(N)c(C(=O)c3cc(C#N)c(SC)nc3C)sc2nc1C,3.95
CCOC(=O)c1cc2c(ccn2C)n1CC(=O)N(Cc1ccccc1)c1ccc(F)cc1,5.9
CCOC(=O)c1cc2c(ccn2C)n1CC(=O)N1CCC(Cc2ccccc2)CC1,5.25
CCOC(=O)c1cc2c(ccn2C)n1Cc1ccccc1Cl,4.0
CCOC(=O)c1cc2c(n(-c3ccccc3)c1=O)CC(C)(C)CC2=O,5.55
CCOC(=O)c1cc2c(nc1N)CC(C)(CC)OC2,4.1
CCOC(=O)c1cc2c3ccccc3n(CC)c2nc1N,4.0
CCOC(=O)c1cc2cc(OC)ccc2[nH]1,4.55
CCOC(=O)c1cc2ccc3ccccc3c2s1.O=C(O)CCCCC(=O)O,4.5
CCOC(=O)c1cc2n(c1C)-c1ccccc1C2=O,4.05
CCOC(=O)c1cc2n(n1)C(C(F)(F)C(F)(F)F)CC(C)N2,4.0
CCOC(=O)c1cc2nc(Nc3ccc(OC)cc3)sc2s1,5.3
CCOC(=O)c1cc2oc(C(c3nnnn3C3CCCCC3)N3CCOCC3)cc2[nH]1,4.0
CCOC(=O)c1cc2occc2n1CC(=O)N1CCOCC1,4.1
CCOC(=O)c1cc2occc2n1CC(=O)NC1CCC(C)CC1,4.35
CCOC(=O)c1cc2occc2n1CC(=O)NCCOC,4.05
CCOC(=O)c1cc2sc(C)cc2n1CC(=O)NCCc1ccccc1,4.6
CCOC(=O)c1cc2sccc2n1CC(=O)N1CCCC1,4.3
CCOC(=O)c1cc2sccc2n1CC(=O)N1CCCc2ccccc21,5.0
CCOC(=O)c1cc2sccc2n1CC(=O)N1CCN(C(=O)c2ccco2)CC1,6.45
CCOC(=O)c1cc2sccc2n1CC(=O)Nc1ccc(OC)cc1,4.45
CCOC(=O)c1cc2sccc2n1CC(=O)OC,5.65
CCOC(=O)c1cc2sccc2n1CCCN1C(=O)c2ccccc2C1=O,5.6
CCOC(=O)c1cc2sccc2n1Cc1ccccc1,4.05
CCOC(=O)c1ccc(-c2c(-c3cc(OC)c(OC)c(OC)c3)noc2C)cc1F,5.55
CCOC(=O)c1ccc(-c2c(-c3ccc4c(c3)OCO4)noc2C)cc1F,4.2
CCOC(=O)c1ccc(-c2ccc(/C=N/NC(=O)CN(c3cccc(C)c3)S(C)(=O)=O)o2)cc1,4.45
CCOC(=O)c1ccc(-c2ccc(CO)o2)cc1,4.8
CCOC(=O)c1ccc(-n2[nH]c(-c3ccccc3)cc2=O)cc1,5.35
CCOC(=O)c1ccc(-n2c(C)nc3c(cnn3-c3ccccc3C)c2=O)cc1,5.1
CCOC(=O)c1ccc(-n2c(CN3CCC(C(N)=O)CC3)nc3ccc([N+](=O)[O-])cc3c2=O)cc1,6.15
CCOC(=O)c1ccc(-n2c(N)c(C(=O)NCC3CCCO3)sc2=S)cc1,4.05
CCOC(=O)c1ccc(/N=C/c2nc(-c3ccccc3)oc2OC(C)=O)cc1,4.75
CCOC(=O)c1ccc(/N=c2\sc(C(=O)OC)cc(=O)n2CCCN2CCOCC2)cc1.Cl,5.55
CCOC(=O)c1ccc(CC(=O)c2oc3cc(O)ccc3c2C)o1,6.2
CCOC(=O)c1ccc(CN(Cc2ccccc2)S(=O)(=O)c2cccc([N+](=O)[O-])c2)cc1,5.6
CCOC(=O)c1ccc(CNC(=O)Cn2nnc(-c3ccc(C)cc3)n2)o1,4.6
CCOC(=O)c1ccc(CNC(=O)c2cc(C(C)(C)C)oc2C)o1,5.85
CCOC(=O)c1ccc(COC(=O)CNC(=O)CNC(=O)c2ccc(OC)cc2)o1,4.65
CCOC(=O)c1ccc(COC(=O)c2cc(O)nc3ccccc23)o1,4.65
CCOC(=O)c1ccc(CSc2nc[nH]n2)o1,4.0
CCOC(=O)c1ccc(N/C=C2\CCCCC2=O)cc1,4.6
CCOC(=O)c1ccc(N2C(=O)C(C)=C(C)C2=O)cc1,4.35
CCOC(=O)c1ccc(N2C(=O)C3CCCN3C2=S)cc1,5.85
CCOC(=O)c1ccc(N2C(=O)CC(N3CCC(C(=O)OCC)CC3)C2=O)cc1,6.45
CCOC(=O)c1ccc(N2C(=O)CC(N3CCC(Nc4ccc(F)cc4)CC3)C2=O)cc1,4.45
CCOC(=O)c1ccc(N2C(=O)CC(N3CCN(C(=O)c4ccco4)CC3)C2=O)cc1,6.25
CCOC(=O)c1ccc(N2C(=O)CC(N3CCN(Cc4ccccc4)CC3)C2=O)cc1,5.55
CCOC(=O)c1ccc(N2C(=O)CC(NC3CCN(C(=O)c4cccc(Cl)c4)CC3)C2=O)cc1,5.45
CCOC(=O)c1ccc(N2C(=O)CC(Sc3nc(C)cc(C)n3)C2=O)cc1,6.45
CCOC(=O)c1ccc(N2C(=O)c3[nH]nc(C)c3C2c2ccc(OC)cc2)cc1,3.95
CCOC(=O)c1ccc(N2C(=O)c3[nH]nc(C)c3C2c2ccco2)cc1,5.4
CCOC(=O)c1ccc(N2C=C(C(=O)OC)C(c3ccc(OC)c(O)c3)C(C(=O)OC)=C2)cc1,4.05
CCOC(=O)c1ccc(N2CCN(c3ccccc3F)CC2)c(NC(=O)Nc2cccc(OC)c2)c1,5.8
CCOC(=O)c1ccc(N2CSC3=C(C#N)C(c4ccc(OC)cc4OC)CC(=O)N3C2)cc1,5.0
CCOC(=O)c1ccc(N2Cc3ccccc3C2=N)cc1,6.2
CCOC(=O)c1ccc(NC(=O)C(C)N2C(=O)c3ccccc3C2=O)cc1,6.2
CCOC(=O)c1ccc(NC(=O)C(CC)CC)cc1,6.25
CCOC(=O)c1ccc(NC(=O)C2(c3ccc(OC)cc3)CCOCC2)cc1,5.05
CCOC(=O)c1ccc(NC(=O)C23CCC(C)(C(=O)O2)C3(C)C)cc1,5.3
CCOC(=O)c1ccc(NC(=O)C2=C(C)Nc3nc(CCCO)nn3C2c2cccc(C)c2)cc1,5.0
CCOC(=O)c1ccc(NC(=O)C2C3CCC(C3)C2C(=O)O)cc1,4.25
CCOC(=O)c1ccc(NC(=O)C2C3CCCCC32)cc1,4.6
CCOC(=O)c1ccc(NC(=O)C2CC2)cc1,3.95
CCOC(=O)c1ccc(NC(=O)C2CCCN(S(=O)(=O)c3ccc(F)cc3)C2)cc1,6.15
CCOC(=O)c1ccc(NC(=O)CC2NCCNC2=O)cc1,4.05
CCOC(=O)c1ccc(NC(=O)CC2SCCNC2=O)cc1,4.4
CCOC(=O)c1ccc(NC(=O)CCC(=O)OC)cc1,4.8
CCOC(=O)c1ccc(NC(=O)CCC2COc3ccccc3O2)cc1,4.25
CCOC(=O)c1ccc(NC(=O)CCS(=O)(=O)c2cccc3nonc23)cc1,4.0
CCOC(=O)c1ccc(NC(=O)CCc2ccc(C)o2)cc1,4.05
CCOC(=O)c1ccc(NC(=O)CCc2nc(-c3ccc(C)cc3)no2)cc1,4.35
CCOC(=O)c1ccc(NC(=O)CCc2nc(-c3ccccc3)no2)cc1,4.75
CCOC(=O)c1ccc(NC(=O)CCn2c(=O)oc3ccccc32)cc1,5.35
CCOC(=O)c1ccc(NC(=O)CN(C)S(=O)(=O)c2ccc(OC)cc2)cc1,5.55
CCOC(=O)c1ccc(NC(=O)CN2C(=O)C(CC)SC(CC)C2=O)cc1,4.6
CCOC(=O)c1ccc(NC(=O)CN2C(=O)CCC2=O)cc1,4.15
CCOC(=O)c1ccc(NC(=O)CN2CCN(CCNC=C3C(=O)CC(C)(C)CC3=O)CC2)cc1,4.0
CCOC(=O)c1ccc(NC(=O)CN2CCc3ccccc3C2)cc1,4.0
CCOC(=O)c1ccc(NC(=O)COc2ccc(CNC3CCCCC3)cc2OC)cc1,5.2
CCOC(=O)c1ccc(NC(=O)COc2ccc(S(=O)(=O)NC(C)C)cc2)cc1,4.0
CCOC(=O)c1ccc(NC(=O)CSC2=NN3CCCC(=O)N=C3S2)cc1,4.85
CCOC(=O)c1ccc(NC(=O)CSc2nc(=O)n3cccc(C)c3n2)cc1,6.2
CCOC(=O)c1ccc(NC(=O)CSc2nc3c(c(=O)n2-c2ccccc2OC)SCC3)cc1,5.25
CCOC(=O)c1ccc(NC(=O)CSc2ncccn2)cc1,4.1
CCOC(=O)c1ccc(NC(=O)CSc2nccn2C)cc1,5.4
CCOC(=O)c1ccc(NC(=O)CSc2nnc(C)n2-c2ccccc2)cc1,4.35
CCOC(=O)c1ccc(NC(=O)CSc2nnc(C3CC3)n2CC)cc1,4.3
CCOC(=O)c1ccc(NC(=O)CSc2nnc(C3CCCCC3)n2C)cc1,4.35
CCOC(=O)c1ccc(NC(=O)Cn2cccc2)cc1,4.25
CCOC(=O)c1ccc(NC(=O)Cn2nnc(-c3ccc(F)cc3)n2)cc1,4.0
CCOC(=O)c1ccc(NC(=O)N2C3CCCC2CC(NC(C)=O)C3)cc1,6.2
CCOC(=O)c1ccc(NC(=O)N2CCN(CCc3ccccc3)CC2)cc1,5.5
CCOC(=O)c1ccc(NC(=O)NC2CC3CCC(C2)N3Cc2nnnn2C(C)(C)C)cc1,5.25
CCOC(=O)c1ccc(NC(=O)NC2CC3CCC(C2)N3Cc2nnnn2Cc2ccco2)cc1,5.3
CCOC(=O)c1ccc(NC(=O)NCCN2CCCCC2)cc1,5.5
CCOC(=O)c1ccc(NC(=O)Nc2cccc(C)n2)cc1,4.6
CCOC(=O)c1ccc(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)cn2C)cc1,4.0
CCOC(=O)c1ccc(NC(=O)c2cc3c(s2)CCC3)cc1,4.3
CCOC(=O)c1ccc(NC(=O)c2ccc(NS(C)(=O)=O)cc2)cc1,5.85
CCOC(=O)c1ccc(NC(=O)c2ccc[n+]([O-])c2)cc1,3.95
CCOC(=O)c1ccc(NC(=O)c2cccc(S(=O)(=O)N3CCOCC3)c2)cc1,4.85
CCOC(=O)c1ccc(NC(=O)c2ccccc2)cc1,5.75
CCOC(=O)c1ccc(NC(=O)c2ccccc2C)cc1,4.05
CCOC(=O)c1ccc(NC(=S)N(CCCN2CCCC2)Cc2cccs2)cc1,6.2
CCOC(=O)c1ccc(NC(=S)N2CCSC2c2ccc(OC)cc2)cc1,5.4
CCOC(=O)c1ccc(NC(=S)NC(=O)COc2ccccc2)cc1,4.1
CCOC(=O)c1ccc(NC2=NS(=O)(=O)c3cc(F)ccc3S2)cc1,5.3
CCOC(=O)c1ccc(NC2c3ccccc3C(=O)N2c2ccc(C)cn2)cc1,5.6
CCOC(=O)c1ccc(NC2c3ncccc3C(=O)N2Cc2ccc(F)cc2)cc1,3.95
CCOC(=O)c1ccc(NC=C2C(=O)CC(C)(C)CC2=O)cc1,4.6
CCOC(=O)c1ccc(NCn2c(=O)oc3ccccc32)cc1,5.35
CCOC(=O)c1ccc(NP(C)(=O)Oc2ccc(Cl)cc2)cc1,5.6
CCOC(=O)c1ccc(NS(=O)(=O)c2cc(-c3onc(C)c3C)ccc2C)cc1,4.4
CCOC(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)oc(=O)n3C)cc1,5.55
CCOC(=O)c1ccc(NS(C)(=O)=O)cc1,4.55
CCOC(=O)c1ccc(Nc2[nH]cnc3ncnc2-3)cc1,4.0
CCOC(=O)c1ccc(Nc2cc(C)nc3nc(C)nn23)cc1,4.8
CCOC(=O)c1ccc(Nc2ccc([N+](=O)[O-])cn2)cc1,5.55
CCOC(=O)c1ccc(Nc2ncnc3ccc(C)cc23)cc1,4.55
CCOC(=O)c1ccc(OC)c(OC)c1Cl,4.0
CCOC(=O)c1ccc(OCc2c(C)noc2C)cc1,4.0
CCOC(=O)c1ccc(OCc2nc(-c3cccs3)no2)cc1,5.9
CCOC(=O)c1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,5.0
CCOC(=O)c1ccc(Oc2nc(N(C)C)nc(N(C)C)n2)cc1,4.5
CCOC(=O)c1ccc(Oc2nc(SC)nc(N(C)C)n2)cc1,4.0
CCOC(=O)c1ccc(S(=O)(=O)N2CCC(C(=O)Nc3nnc(C)o3)CC2)cc1,6.8
CCOC(=O)c1ccc(S(=O)(=O)N2CCC(C(=O)O)CC2)cc1,4.1
CCOC(=O)c1ccc(S(=O)(=O)N2CCN(C(=O)/C=C/c3ccccc3OC)CC2)cc1,3.95
CCOC(=O)c1ccc(S(=O)(=O)Nc2ccccc2-c2nnn(CC)n2)cc1,4.6
CCOC(=O)c1ccc2[nH]c3c(c2c1)CCCCC3=O,4.3
CCOC(=O)c1ccc2[nH]c3c(c2c1)CN(C)CC3,5.5
CCOC(=O)c1ccc2[nH]c3ccccc3c2c1,5.5
CCOC(=O)c1ccc2c(c1)C1C=CCC1C(C(=O)O)N2,5.3
CCOC(=O)c1ccc2c(c1)C1C=CCC1C(C(=O)OCC)N2,4.6
CCOC(=O)c1ccc2c(c1)N(CC(=O)N1CCCC1)C(=O)C(C)(C)O2,5.9
CCOC(=O)c1ccc2c(c1)[n+](CCO)c(C)n2CC.[I-],6.25
CCOC(=O)c1ccc2c(c1)nc(C1CCN(S(=O)(=O)c3cccs3)CC1)n2CC,6.05
CCOC(=O)c1ccc2c(c1)nc(SCC(=O)NC(C)C)n2CC,5.05
CCOC(=O)c1ccc2c(c1)nc(SCc1cn3ccsc3n1)n2CC,4.6
CCOC(=O)c1ccc2c(c1)s/c(=N\C(=O)c1ccco1)n2CCOC,5.55
CCOC(=O)c1ccc2nc(C(F)(F)F)nc(O)c2c1,6.2
CCOC(=O)c1ccc2nc(C)cc(O)c2c1,6.15
CCOC(=O)c1ccc2nc(NC(=O)c3ccco3)sc2c1,5.75
CCOC(=O)c1cccc(C(=O)Oc2ccccc2)n1,6.2
CCOC(=O)c1cccc(NC(=O)/C=C/c2ccc3c(c2)OCO3)c1,4.0
CCOC(=O)c1cccc(NC(=O)C2(S(=O)(=O)c3ccc(C)cc3)CC2)c1,4.1
CCOC(=O)c1cccc(NC(=O)C2(S(=O)(=O)c3ccc(Cl)cc3)CC2)c1,4.35
CCOC(=O)c1cccc(NC(=O)C2CCC(C/N=c3\c(N4CCOCC4)c(O)c3=O)CC2)c1,5.55
CCOC(=O)c1cccc(NC(=O)C2CCCN(S(=O)(=O)c3c(C)nn(C)c3C)C2)c1,4.5
CCOC(=O)c1cccc(NC(=O)C2CCCN2S(=O)(=O)c2cccc3cccnc23)c1,4.5
CCOC(=O)c1cccc(NC(=O)C2CCCO2)c1,4.0
CCOC(=O)c1cccc(NC(=O)C2CCN(c3ncnc4c3nc3n4CCCCC3)CC2)c1,6.2
CCOC(=O)c1cccc(NC(=O)C2COc3ccc(OC)cc3C2)c1,5.4
CCOC(=O)c1cccc(NC(=O)CCS(=O)(=O)c2cccc3nsnc23)c1,5.45
CCOC(=O)c1cccc(NC(=O)CCS(=O)(=O)c2cccs2)c1,6.55
CCOC(=O)c1cccc(NC(=O)CCc2c(C)nc3ncnn3c2C)c1,5.35
CCOC(=O)c1cccc(NC(=O)CCn2c(=O)oc3ccccc32)c1,6.15
CCOC(=O)c1cccc(NC(=O)CCn2nnc3ccccc32)c1,4.0
CCOC(=O)c1cccc(NC(=O)CN(C)S(=O)(=O)c2c[nH]cn2)c1,4.05
CCOC(=O)c1cccc(NC(=O)CN2CCN(c3ccc(OC)cc3)CC2)c1,5.65
CCOC(=O)c1cccc(NC(=O)CS(=O)(=O)Cc2nc(-c3cccc(OC)c3)oc2C)c1,4.5
CCOC(=O)c1cccc(NC(=O)CSc2nc3cccnc3n2C)c1,4.3
CCOC(=O)c1cccc(NC(=O)CSc2nnc(C)n2Cc2ccccc2)c1,5.4
CCOC(=O)c1cccc(NC(=O)CSc2nnc(C3CCCCC3)n2C)c1,4.05
CCOC(=O)c1cccc(NC(=O)CSc2nnc(C3CCCCC3)n2CC)c1,6.45
CCOC(=O)c1cccc(NC(=O)CSc2nnc(CNc3ccc(C)cc3)n2CC)c1,5.3
CCOC(=O)c1cccc(NC(=O)CSc2nnc(COc3ccc(Cl)cc3)o2)c1,4.0
CCOC(=O)c1cccc(NC(=O)CSc2nnc(COc3ccccc3)n2CC)c1,4.55
CCOC(=O)c1cccc(NC(=O)Cn2c(CC(=O)N3CCCC3)nc3ccccc32)c1,5.8
CCOC(=O)c1cccc(NC(=O)Cn2cc3c(n2)CCC(C)C3)c1,5.25
CCOC(=O)c1cccc(NC(=O)N[C@@H](C)C(=O)OC)c1,4.65
CCOC(=O)c1cccc(NC(=O)Nc2cc(OC)ccc2OC)c1,4.3
CCOC(=O)c1cccc(NC(=O)Nc2ccc(OCC)cc2)c1,4.65
CCOC(=O)c1cccc(NC2c3ccccc3C(=O)N2Cc2ccco2)c1,4.95
CCOC(=O)c1cccc(P(C)(C)=O)c1,4.3
CCOC(=O)c1ccccc1-c1cn2cc(Cl)ccc2n1,5.4
CCOC(=O)c1ccccc1CN1C(=O)c2ccccc2S1(=O)=O,6.15
CCOC(=O)c1ccccc1N/C=C1\CCCC1=O,4.35
CCOC(=O)c1ccccc1NC(=O)C1CC(=O)N(C(C)(C)C)C1,6.25
CCOC(=O)c1ccccc1NC(=O)C1CCN(c2ncnc3sc(C)c(C)c23)CC1,5.05
CCOC(=O)c1ccccc1NC(=O)C1CSC2(C)CCC(=O)N12,6.3
CCOC(=O)c1ccccc1NC(=O)CC(C)CC(=O)O,6.15
CCOC(=O)c1ccccc1NC(=O)CC1Nc2ccccc2NC1=O,4.35
CCOC(=O)c1ccccc1NC(=O)CN1C(=O)NC(C)(CCc2ccccc2)C1=O,3.95
CCOC(=O)c1ccccc1NC(=O)CN1C(=O)c2ccccc2S1(=O)=O,5.75
CCOC(=O)c1ccccc1NC(=O)COC(=O)CCC1CCCC1,6.2
CCOC(=O)c1ccccc1NC(=O)COC(=O)CCNS(=O)(=O)c1cccs1,6.1
CCOC(=O)c1ccccc1NC(=O)COC(=O)CN1C(=O)NC2(CCCC2)C1=O,4.35
CCOC(=O)c1ccccc1NC(=O)COC(=O)c1c(CC)noc1C,4.6
CCOC(=O)c1ccccc1NC(=O)COC(=O)c1ccccc1C(=O)N(C)c1ccccc1,5.8
CCOC(=O)c1ccccc1NC(=O)COc1ccccc1,6.2
CCOC(=O)c1ccccc1NC(=O)CSc1cccc[n+]1[O-],4.45
CCOC(=O)c1ccccc1NC(=O)CSc1nnc(Cc2cccn2C)n1-c1ccc(C)cc1,4.0
CCOC(=O)c1ccccc1NC(=O)CSc1nnc(Cc2cccn2C)n1-c1ccc(F)cc1,4.2
CCOC(=O)c1ccccc1NC(=O)Cn1c(-c2nonc2N)nc2ccccc21,5.6
CCOC(=O)c1ccccc1NC(=O)[C@@H]1CCCN1C(=O)OC(C)(C)C,6.2
CCOC(=O)c1ccccc1NC(=O)c1ccc(F)cc1,4.4
CCOC(=O)c1ccccc1NC(=O)c1ccc(N(C)S(C)(=O)=O)cc1,4.0
CCOC(=O)c1ccccc1NC(=O)c1cccc2c1C(=O)N(C1CCN(C(=O)OCC)CC1)C2,4.3
CCOC(=O)c1ccccc1NC(=O)c1ccccc1NS(C)(=O)=O,5.7
CCOC(=O)c1ccccc1NC(=O)c1cccs1,6.2
CCOC(=O)c1ccccc1NC1OC(=O)c2ccccc21,3.95
CCOC(=O)c1ccccc1NC1c2ccccc2C(=O)N1c1ccc(C)cn1,6.25
CCOC(=O)c1ccccc1NS(=O)(=O)c1c(C)nc2sccn2c1=O,4.0
CCOC(=O)c1ccccc1OCc1cc(/C=N/n2cncn2)ccc1OC,5.95
CCOC(=O)c1cccnc1SCC(=O)N(CC)c1cccc(C)c1,5.05
CCOC(=O)c1ccn(-c2nc(-c3ccco3)cc(C(F)(F)F)n2)n1,4.9
CCOC(=O)c1cn(CC(=O)Nc2cc(Cl)ccc2OC)nn1,5.05
CCOC(=O)c1cn(CC(=O)Nc2ccc(CC)cc2)nn1,6.2
CCOC(=O)c1cn(CC(=O)Nc2ccc3c(c2)OCCO3)nn1,4.35
CCOC(=O)c1cn2c(C)cccc2n1,5.1
CCOC(=O)c1cn2nc(-c3ccc(OC)cc3)cc2nc1C1CCN(C(=O)OC(C)(C)C)CC1,4.4
CCOC(=O)c1cnc(-c2ccccc2)nc1N,4.4
CCOC(=O)c1cnc(-c2ccccc2)nc1Oc1cccc(Cl)c1,4.35
CCOC(=O)c1cnc(-n2nc(C)cc2C)nc1N(CC)CC,4.05
CCOC(=O)c1cnc(-n2nc(C)cc2C)nc1NCCO,6.2
CCOC(=O)c1cnc(-n2nc(C)cc2C)nc1Nc1ccccc1OC,4.3
CCOC(=O)c1cnc(Cc2ccccc2)nc1O,5.95
CCOC(=O)c1cnc(NCc2ccccc2)nc1C,4.05
CCOC(=O)c1cnc(Nc2ccc(OCC)cc2)nc1C,4.05
CCOC(=O)c1cnc(O)nc1C.Cl,6.2
CCOC(=O)c1cnc(SC)nc1Nc1cccc2ccccc12,4.55
CCOC(=O)c1cnc(SC)nc1Oc1cccc(NS(=O)(=O)c2ccc(Cl)cc2)c1,4.4
CCOC(=O)c1cnc(SC)nc1Sc1ccc(Cl)cc1Cl,6.15
CCOC(=O)c1cnc(SCC(=O)N2CCN(C(=O)c3ccco3)CC2)nc1N,5.5
CCOC(=O)c1cnc(SCC(=O)N2CCN(c3ccccc3)CC2)nc1N,6.2
CCOC(=O)c1cnc(SCC(=O)Nc2cc(OC)cc(OC)c2)nc1N,4.7
CCOC(=O)c1cnc(SCC(=O)Nc2ccc(N3CCOCC3)cc2)nc1N,4.75
CCOC(=O)c1cnc(SCC(=O)Nc2nnc(CC)s2)nc1N,5.0
CCOC(=O)c1cnc(SCC(=O)Nc2sc(C)c(C)c2C#N)nc1N,4.3
CCOC(=O)c1cnc(SCC(=O)c2ccc(Cl)cc2)nc1N,4.45
CCOC(=O)c1cnc(SCC(=O)c2ccc3c(c2)OCCO3)nc1N,5.75
CCOC(=O)c1cnc(SCC)nc1O,4.35
CCOC(=O)c1cnc2c(-c3ccccc3)c(C)nn2c1N,4.5
CCOC(=O)c1cnc2c(-c3ccccc3)cnn2c1N,4.9
CCOC(=O)c1cnc2c(C(F)(F)F)cccc2c1N1CCOCC1,5.85
CCOC(=O)c1cnc2c(C)c(-c3ccccc3)nn2c1O,4.3
CCOC(=O)c1cnc2c(C)c(C)ccc2c1NCCCN1CCOCC1,6.2
CCOC(=O)c1cnc2c(C)c(C)ccc2c1NCCN1CCOCC1,5.2
CCOC(=O)c1cnc2c(C)c(C)ccc2c1Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,4.2
CCOC(=O)c1cnc2c(C)c(Cl)ccc2c1N1CCOCC1.Cl,6.2
CCOC(=O)c1cnc2c(C)c(Cl)ccc2c1NCCCN1CCOCC1,5.8
CCOC(=O)c1cnc2c(C)cc(C)cc2c1NCCCN1CCOCC1,4.15
CCOC(=O)c1cnc2c(C)cc(C)cc2c1Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,5.25
CCOC(=O)c1cnc2c(C)cccc2c1NCCCN1CCOCC1,6.25
CCOC(=O)c1cnc2c(C)cccc2c1NCCc1ccc(OC)c(OC)c1,6.15
CCOC(=O)c1cnc2c(Cl)cc(Cl)cc2c1NCCCN1CCOCC1,5.65
CCOC(=O)c1cnc2c(Cl)ccc(Cl)c2c1O,5.35
