SMILES,NAME,FILTER,MW,LogP,HBD,HBA,TPSA,Rot
CC1CCN(S(=O)(=O)c2nnc(NC(=O)c3cccc(Br)c3)s2)CC1,MOL7322,Filter9_metal > 0,445.3640000000001,2.9735000000000014,1,6,92.25999999999999,4
COc1ccc(-c2oc3ncn4nc(-c5ccc(Cl)cc5)nc4c3c2-c2ccc(OC)cc2)cc1,MOL7323,OK,482.9270000000002,6.542100000000005,0,7,74.68,5
O=C(NCCCc1nc2ccccc2n1Cc1ccccc1Cl)C1CCCCC1,MOL7324,OK,409.96100000000024,5.367100000000005,1,3,46.92,7
CC(CCc1ccccc1)NC(=O)CSc1nnc(-c2ccccc2Cl)[nH]1,MOL7325,OK,400.93500000000006,4.354700000000003,2,4,70.67,8
COc1ccc(Cl)cc1NC(=O)C1CCN(S(=O)(=O)c2ccc3c(c2)CC(C)N3C(C)=O)CC1,MOL7326,OK,506.02400000000034,3.685500000000002,1,5,96.02000000000001,5
Cc1cc(F)ccc1NS(=O)(=O)c1c(C)nc2scc(C)n2c1=O,MOL7327,OK,367.4270000000001,2.6211600000000006,1,6,80.53999999999999,3
CCCOc1ccc(CN2C(=O)C(=O)c3cccc(C)c32)cc1,MOL7328,Filter41_12_dicarbonyl > 0,309.365,3.513320000000002,0,3,46.61,5
Cc1cc(C)c(Cn2c3ccccc3c3cnn(CC(=O)NCCc4ccccc4)c(=O)c32)c(C)c1,MOL7329,Filter82_pyridinium > 0,478.5960000000003,4.683660000000004,1,5,68.92,7
O=C(O)/C(S)=C/c1ccccc1Cl,MOL7330,Filter74_thiol > 0,214.673,2.6953000000000005,2,2,37.3,2
O=C(O)/C(S)=C/c1cc(Cl)ccc1Cl,MOL7331,Filter74_thiol > 0,249.118,3.3487,2,2,37.3,2
O=C(O)/C(O)=C/c1ccc(F)cc1,MOL7332,Filter42_12_dicarbonyl_tautomer > 0,182.14999999999998,1.8092000000000001,2,2,57.53,2
COc1ccccc1NC(=O)N1CC=C(c2c[nH]c3ccccc23)CC1,MOL7333,OK,347.4180000000001,4.497700000000003,2,2,57.36,3
Cc1ccc(C(=O)Nc2ccc(Cl)c(-c3nc4ncccc4o3)c2)c(C)c1,MOL7334,OK,377.83100000000013,5.412340000000004,1,4,68.02000000000001,3
COC(=O)c1ccc(Cn2nc(-c3ccc(C)c(C)c3)ccc2=O)cc1,MOL7335,Filter82_pyridinium > 0,348.40200000000004,3.362040000000002,0,5,61.190000000000005,4
COc1cc(OC)c(NC(=O)Cn2c(=O)nc(-c3ccccc3)c3ccccc32)cc1Cl,MOL7336,Filter82_pyridinium > 0,449.8940000000001,4.372800000000003,1,6,82.45,6
Nc1c(C(=O)Nc2ccc3c(c2)OCCO3)nnn1Cc1ccc(F)cc1,MOL7337,OK,369.35600000000005,2.0711999999999997,2,7,104.29000000000002,4
CCOc1ccc(NC(=O)CSc2nnc(-c3ccc(OCC)cc3)o2)cc1,MOL7338,OK,399.47200000000015,4.264800000000003,1,7,86.48,9
COc1ccc(C2CC(=O)N(CC(=O)Nc3ccc(C(F)(F)F)cc3)c3ccccc3S2)cc1,MOL7339,OK,486.5150000000001,5.922800000000004,1,4,58.64,5
CCOc1ccc(-c2nc(C(N)=O)c3c(n2)n(-c2ccc4c(c2)OCO4)c(=O)n3CC)cc1,MOL7340,OK,447.45100000000025,2.495400000000001,1,9,123.49000000000001,6
Cc1cccn2c(=O)c3cc(C(=O)NCCc4ccc(S(N)(=O)=O)cc4)n(C)c3nc12,MOL7341,OK,439.4970000000002,1.1145199999999997,2,7,128.56,5
CCOC(=O)N1CCC(NC(=O)c2cnn(-c3cccc(C)c3)c2C2CCN(C(=O)OC(C)(C)C)CC2)CC1,MOL7342,OK,539.6770000000004,4.645920000000004,1,7,106.00000000000001,5
COc1cccc(C(=O)N2c3cc(C)ccc3C(C)(c3ccccc3)CC2(C)C)c1,MOL7343,OK,399.5340000000001,6.138720000000006,0,2,29.54,3
COc1ccccc1C(=O)Nc1c(C(=O)N2CCN(c3ccc(F)cc3)CC2)oc2ccccc12,MOL7344,OK,473.5040000000002,4.795200000000004,1,5,75.02000000000001,5
Cc1cccc(-c2noc(CSc3nc(O)cc(-c4ccc(F)cc4)n3)n2)c1,MOL7345,OK,394.4310000000001,4.639020000000003,1,7,84.93,5
Cc1nc2scc(C)n2c(=O)c1S(=O)(=O)Nc1cccc(O)c1,MOL7346,OK,351.409,1.8792399999999996,2,7,100.77000000000001,3
Cc1cccn2c(=O)cc(COc3cccc(NC(=O)COc4ccccc4)c3)nc12,MOL7347,OK,415.4490000000002,3.599420000000002,1,6,81.93,7
CCOc1cc(C(=O)OCc2cc(=O)n3nc(CC)sc3n2)cc(OCC)c1OCC,MOL7348,OK,447.51300000000026,3.2665000000000015,0,10,101.25000000000001,10
COc1ccc(NC(=O)C2CCN(C3=NS(=O)(=O)C(c4ccc(C)c(C)c4)=C3C)CC2)cc1OC,MOL7349,OK,497.61700000000036,4.1442400000000035,1,6,97.3,5
Cc1cc(OCC(=O)N(Cc2ccc(N(C)C)cc2)CC2CCCO2)ccc1Cl,MOL7350,OK,416.9490000000002,4.301020000000004,0,4,42.010000000000005,8
Cc1ccccc1Cn1c(SCc2ccc(C(=O)NC3CCCC3)cc2)nc2ccncc21,MOL7351,OK,456.61500000000024,5.7527200000000045,1,5,59.81,7
CCN(CC)C(=O)Cn1c(=O)n(CCc2ccccc2)c(=O)c2ccccc21,MOL7352,Filter82_pyridinium > 0,379.4600000000001,2.2742999999999993,0,5,64.31,7
CCOc1ccc(-c2ccc(NS(=O)(=O)c3ccc(C)cc3)cc2)nn1,MOL7353,OK,369.4460000000001,3.6515200000000014,1,5,81.17999999999999,6
O=C(Cn1c(=O)n(-c2ccc(Cl)cc2)c(=O)c2c3c(sc21)CCC3)c1ccccc1,MOL7354,Filter82_pyridinium > 0,436.92000000000024,4.238900000000003,0,6,61.07,4
CCOc1ccc(NCc2cccn2-c2nnc(N3CCC(C(=O)NC(C)c4ccccc4)CC3)s2)cc1,MOL7355,OK,530.6980000000003,5.433400000000005,2,8,84.31,10
CCC(=O)Oc1ccc(-c2nc3ccccc3c(=O)o2)cc1,MOL7356,OK,295.294,3.1704000000000017,0,5,69.4,3
CCOc1ccc(CCNC(=O)c2cc3c(s2)-c2c(C)cccc2OC3)cc1,MOL7357,OK,393.50800000000015,4.987120000000004,1,4,47.56,6
COc1ccc(N2CCN(CC(O)COc3ccc(C)cc3C)CC2)cc1,MOL7358,OK,370.49300000000017,2.873940000000002,1,5,45.17,7
COc1ccc(CCNC(=O)CCCn2c(=O)c3ccccc3n(CC(=O)Nc3c(C)cc(C)cc3C)c2=O)cc1OC,MOL7359,Filter82_pyridinium > 0,586.6890000000002,3.883460000000003,2,8,120.65999999999998,12
N#Cc1c(C(F)(F)F)cc(-c2cccs2)nc1SCc1ccc(F)cc1,MOL7360,OK,394.4180000000001,6.131980000000003,0,4,36.68,4
O=C(NCCS(=O)(=O)N1CCN(c2cccc(Cl)c2)CC1)c1cc(=O)c2ccccc2o1,MOL7361,Filter14_thio_oxopyrylium_salt > 0,475.9540000000003,2.3282,1,6,99.92999999999999,6
CCc1nnc(NC(=O)c2cc(=O)c3cc(C)ccc3o2)s1,MOL7362,Filter14_thio_oxopyrylium_salt > 0,315.35400000000004,2.767620000000001,1,6,85.09,3
CCc1ccc(NC(=O)Cn2c(=O)n(-c3ccc(Cl)c(Cl)c3)c(=O)c3c(C)c(C)sc32)cc1,MOL7363,Filter82_pyridinium > 0,502.4230000000003,5.338640000000004,1,6,73.1,5
CSc1ncc(C(=O)Nc2cc(Cl)ccc2C)c(-c2ccccc2)n1,MOL7364,OK,369.87700000000007,5.079620000000004,1,4,54.88,4
Cc1nn(C(=O)c2cccc([N+](=O)[O-])c2C)c(C)c1S(=O)(=O)N1CCOCC1,MOL7365,OK,408.4360000000002,1.4259600000000001,0,8,124.63999999999999,4
CCn1c(SCC(=O)Nc2cc(C)on2)nnc1-c1c[nH]c2ccccc12,MOL7366,OK,382.4490000000001,3.4735200000000015,2,7,101.63,6
CCc1ccc(C(c2ccccc2)c2c[nH]c3ccc(C)cc23)s1,MOL7367,OK,331.4840000000001,6.280420000000004,1,1,15.79,4
COc1ccc(-c2cc(C(=O)N3CCCCC3C)no2)cc1OC,MOL7368,OK,330.384,3.373400000000002,0,5,64.8,4
Cc1cc(Nc2ccccc2F)n2nc(-c3ccccc3)nc2n1,MOL7369,OK,319.343,3.982420000000002,1,5,55.11,3
Cc1c(-c2ccccc2)c(=O)oc2c(CN3CCOCC3)c(O)ccc12,MOL7370,Filter14_thio_oxopyrylium_salt > 0,351.40200000000004,3.3062200000000015,1,5,62.91000000000001,3
CCC(=O)N1CCc2cc(Br)cc(S(=O)(=O)CCC(=O)N3CCN(c4ccc(F)cc4)CC3)c21,MOL7371,Filter9_metal > 0,552.4660000000001,3.3999000000000024,0,5,78.0,6
CCOc1ccc(N(C)C(CNS(=O)(=O)c2ccccc2)c2ccccc2)cc1,MOL7372,OK,410.53900000000004,4.241300000000003,1,4,58.64,9
O=C(c1cn(CCOc2ccccc2F)c2ccccc12)C1CCCCC1,MOL7373,OK,365.44800000000026,5.622400000000004,0,3,31.23,6
COc1ccccc1NC(=O)c1ccc2c(Cl)c3c(nc2c1)CCCC3,MOL7374,OK,366.84800000000024,5.027900000000003,1,3,51.22,3
CCOc1ccc(-c2c(C)nn3c(C)c(C(=O)Nc4ccccc4C(=O)OC)cnc23)cc1OCC,MOL7375,OK,488.54400000000027,4.849440000000004,1,8,104.05000000000001,8
Nc1c(C(=O)Nc2ccccc2)nnn1Cc1ccc(F)cc1Cl,MOL7376,OK,345.765,2.953400000000001,2,5,85.83000000000001,4
O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)C1CCN(S(=O)(=O)c2cccc3nonc23)CC1,MOL7377,OK,488.8750000000002,3.934400000000003,1,6,105.4,4
Cc1cccc(C)c1NC(=O)N1CCC(C(N)=O)(N2CCCCC2)CC1,MOL7378,OK,358.4860000000003,2.641140000000001,2,3,78.67,3
CC(CCc1ccccc1)NC(=O)Cn1ncc2c3ccccc3n(Cc3ccc(F)cc3)c2c1=O,MOL7379,Filter82_pyridinium > 0,482.5590000000002,4.676100000000004,1,5,68.92,8
Cc1cccc(-n2c(=O)c3ccccc3n(Cc3ccc(F)cc3)c2=O)c1,MOL7380,Filter82_pyridinium > 0,360.3880000000001,3.648220000000002,0,4,44.0,3
Cc1cccc(OCC(=O)Nc2ccccc2OCc2cc(=O)n3ccccc3n2)c1,MOL7381,OK,415.4490000000002,3.599420000000002,1,6,81.92999999999999,7
Cc1ccc(CN(Cc2ccco2)C(=O)c2oc3c(C)c(C)ccc3c2C)cc1,MOL7382,OK,387.47900000000016,6.102080000000006,0,3,46.59,5
CCCCN(Cc1ccccc1)S(=O)(=O)c1ccc2c(c1)n(C)c(=O)c(=O)n2C,MOL7383,Filter82_pyridinium > 0,415.5150000000002,2.2282,0,6,81.38,7
Cc1cccc(-c2noc(-c3ccc(N4CCN(C)CC4)c([N+](=O)[O-])c3)n2)c1,MOL7384,OK,379.42000000000013,3.372020000000002,0,7,88.54,4
COc1ccc(N2CCN(C(=O)C3CCN(S(=O)(=O)c4cccs4)CC3)CC2)cc1,MOL7385,OK,449.59800000000024,2.5062000000000006,0,6,70.16,5
COc1ccc(NC(=O)Cn2c(=O)n(CCc3ccccc3)c(=O)c3ccccc32)cc1,MOL7386,Filter82_pyridinium > 0,429.4760000000001,3.0532000000000004,1,6,82.32999999999998,7
Cc1ccc(NC(=O)c2cnn3c(C(F)F)cc(-c4ccccc4)nc23)cc1F,MOL7387,OK,396.37200000000007,5.033720000000003,1,4,59.290000000000006,4
Cc1ccc(-c2nc(NC(=O)CSc3ncnc4sc5c(c34)CCC(C)C5)ns2)cc1,MOL7388,OK,467.64500000000027,5.373820000000004,1,8,80.66000000000001,5
CCOC(=O)CC(NC(=O)CCc1c(C)nc2cc(-c3ccccc3)nn2c1C)c1ccc(C)cc1,MOL7389,OK,484.6000000000002,5.064860000000005,1,6,85.58999999999999,9
CC(=O)N1CCOc2cc(S(=O)(=O)NCc3ccc(F)cc3)c(C)cc21,MOL7390,OK,378.42500000000007,2.35792,1,4,75.71,4
CCOc1ccccc1NC(=O)C1=C(C)Nc2ncnn2C1c1ccco1,MOL7391,OK,365.39300000000003,3.197400000000001,2,7,94.21,5
Cc1ccc(Cl)cc1N1CCN(C(=O)COc2cc(=O)n(C)c3ccccc23)CC1,MOL7392,Filter82_pyridinium > 0,425.91600000000017,3.227920000000002,0,5,54.78,4
COc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)ccc1OC(=O)c1cccc(C)c1,MOL7393,OK,448.4790000000002,3.8772600000000024,4,7,133.35,6
COc1ccc(NC(=O)Cn2c(=O)n(Cc3nc(-c4ccccc4)no3)c(=O)c3cc4c(cc32)OCO4)cc1Cl,MOL7394,Filter82_pyridinium > 0,561.9380000000002,3.2909000000000015,1,11,139.70999999999998,7
Cc1cc(C)c(S(=O)(=O)Nc2ccc(-c3ccc(N4CCC(C)CC4)nn3)cc2)cc1C,MOL7395,OK,450.6080000000003,5.105960000000004,1,5,75.19,5
Cc1c(NC(=O)c2ccc(-c3cccc([N+](=O)[O-])c3)o2)cccc1-c1nc2cc(Cl)ccc2o1,MOL7396,OK,473.8720000000001,6.877120000000003,1,6,111.41,5
CSc1cccc(NC(=O)Cn2nc(C)c3sc4ccccc4c3c2=O)c1,MOL7397,Filter82_pyridinium > 0,395.50900000000007,4.2802200000000035,1,6,63.99,4
CCOc1ccc(OCC)c(Nc2nc3ccc(Cl)cc3n3cnnc23)c1,MOL7398,OK,383.8390000000001,4.471900000000003,1,7,73.57000000000001,6
CC(C)OC(=O)/C(C#N)=C/c1ccc(-c2ccc(Cl)c(Cl)c2)o1,MOL7399,Filter44_michael_acceptor2 > 0,350.20100000000014,5.111980000000003,0,4,63.230000000000004,4
CC(C)CN(CCCNC(=O)CN1C(=O)COc2ccc(S(=O)(=O)N3CCCCCC3)cc21)CC(C)C,MOL7400,OK,536.7390000000004,3.097000000000002,1,6,99.26,12
O=C(CSCc1cnn(-c2ccccc2)c1-n1cccc1)NCc1ccccc1Br,MOL7401,Filter9_metal > 0,481.4190000000001,4.975100000000004,1,5,51.85,8
CCCOc1ccc(NC(=O)CC2C(=O)N(c3ccccc3)C(=O)N2Cc2ccco2)cc1,MOL7402,OK,447.49100000000016,4.434600000000004,1,5,92.09,9
COC(=O)c1ccc(Cn2c(SCC(=O)NCc3ccccc3)nc3ccccc32)cc1,MOL7403,OK,445.5440000000001,4.279700000000003,1,6,73.22,8
FC(F)(F)c1cccc(NC(S)=NN=C(S)Nc2cccc(C(F)(F)F)c2)c1,MOL7404,Filter74_thiol > 0,438.422,5.7348000000000035,4,2,48.78,3
CC(C)(C)c1ccc(C(=O)N2CCN(CCc3ccccn3)CC2)cc1,MOL7405,OK,351.494,3.3796000000000026,0,3,36.440000000000005,4
Cc1ccc(C)c(Cn2c(=O)n(Cc3ccccc3)c(=O)c3c2c2cc(C)ccc2n3C)c1,MOL7406,Filter82_pyridinium > 0,437.54300000000023,4.676760000000004,0,5,48.93,4
CCOC(=O)c1ccc(N2C(=O)Cc3cc(OCC)c(OCC)cc3C2c2ccccc2)cc1,MOL7407,OK,459.54200000000014,5.339400000000006,0,5,65.07000000000001,8
COc1ccc(OCCSc2nc(N)cc(N)n2)cc1,MOL7408,OK,292.364,1.8207,2,7,96.28,6
Cc1ccc(NC(=O)C2CCN(c3nn4c(=O)cc(C)nc4s3)CC2)cc1,MOL7409,OK,383.47700000000015,2.6229400000000007,1,7,79.60000000000001,3
Cc1cc(Nc2cccc(Cl)c2)nc2ccc(NC(=O)Cc3ccc(Cl)cc3)cc12,MOL7410,OK,436.34200000000016,6.774820000000004,2,3,54.02,5
Cc1cccc(N2CCN(C(=O)C3CCN(S(=O)(=O)Cc4ccccc4)CC3)CC2)c1C,MOL7411,OK,455.62400000000036,3.194040000000002,0,4,60.93,5
CCOc1ccccc1NC(=O)Nc1nnc(N2CCCCCC2)s1,MOL7412,OK,361.47100000000023,3.9612000000000025,2,6,79.38,5
Cc1cccc(NC(=O)c2ccc3oc(=O)c(S(=O)(=O)c4ccc(F)cc4)cc3c2)c1C,MOL7413,Filter14_thio_oxopyrylium_salt > 0,451.4750000000002,4.634040000000003,1,5,93.44999999999999,4
CCCS(=O)(=O)Nc1cccc(-c2cn3ccc(C)cc3n2)c1,MOL7414,OK,329.42500000000007,3.461420000000002,1,4,63.47,5
Cc1ccc(-c2nc3ccc(Cl)cn3c2Nc2ccccc2C)s1,MOL7415,OK,353.8780000000001,6.076640000000004,1,4,29.33,3
CCN(CC)CCNC(=O)Cn1ncc2c3ccccc3n(Cc3ccccc3C)c2c1=O,MOL7416,Filter82_pyridinium > 0,445.56700000000023,3.1659200000000016,1,6,72.16,9
Cc1ccc(NC(=O)Cn2cc(C(=O)C3CC3)c3ccccc32)cc1,MOL7417,OK,332.403,4.181120000000003,1,3,51.1,5
CC(C)(C)OC(=O)N1CCC(c2c(C(=O)NCCN3CCOCC3)cnn2-c2cccc(Cl)c2)CC1,MOL7418,OK,518.0580000000002,3.702200000000003,1,7,88.93,6
Cc1ccc(C)c(S(=O)(=O)NCCc2csc(-c3ccc(Cl)cc3)n2)c1,MOL7419,OK,406.9600000000001,4.601340000000004,1,4,59.06,6
Cc1cccc(CN2CCC(CNC(=O)c3c(C)oc4ncnc(N5CCCCC5)c34)CC2)c1,MOL7420,OK,461.6100000000004,4.471940000000004,1,6,74.5,6
O=C1NC(NS(=O)(=O)c2ccccc2)(C(F)(F)F)C(=O)N1CCc1ccccc1,MOL7421,OK,427.40400000000017,2.018,2,4,95.58,6
Cc1ccc(NC(=O)C(=O)NCC2(c3ccccc3)CCCC2)cc1Cl,MOL7422,Filter41_12_dicarbonyl > 0,370.8800000000002,4.215120000000003,2,2,58.2,4
CN1C(C(=O)Nc2ccc(F)cc2F)=CC(c2ccc3c(c2)OCO3)=NS1(=O)=O,MOL7423,OK,421.38100000000014,2.1954000000000002,1,5,97.30000000000001,3
O=C(NCCN1CCCCC1)c1ccc(Cn2c(SCc3ccccc3)nc3cccnc32)cc1,MOL7424,OK,485.65700000000015,4.987600000000005,1,6,63.050000000000004,9
CCOc1ccc(C(=O)N2CCN(Cc3cc(=O)n4nc(-c5ccccc5Cl)sc4n3)CC2)cc1,MOL7425,OK,510.0190000000001,3.8281000000000027,0,8,80.04,6
CCOc1ccccc1NC(=O)Cn1cc(C(=O)c2ccc(Cl)cc2)c(=O)c2ccc(C)nc21,MOL7426,Filter82_pyridinium > 0,475.93200000000013,4.626720000000003,1,6,90.29,7
CN(C(=O)CSc1nnc(-c2ccccc2F)o1)C1CCCCC1,MOL7427,OK,349.43100000000027,3.7589000000000024,0,5,59.230000000000004,5
COc1cc(NC(=O)c2c(C)oc3c2C2=NCCN2C=N3)cc(OC)c1OC,MOL7428,OK,384.3920000000001,2.6017200000000003,1,8,97.89,5
CCN(CCCNC(=O)c1cc2c(=O)n(CC)c3ccccc3c2s1)c1cccc(C)c1,MOL7429,Filter82_pyridinium > 0,447.60400000000016,5.190920000000005,1,5,54.34,8
Cc1ccc2oc(-c3cccc(NC(=O)Cc4ccc(Cl)cc4)c3)nc2c1,MOL7430,OK,376.8430000000001,5.637820000000003,1,3,55.13,4
CCOC(=O)c1ccc(Nc2nc3ccccc3n3c(C)nnc23)cc1,MOL7431,OK,347.3780000000001,3.5062200000000017,1,7,81.41,4
Cc1ccc(CN2CCC(CNC(=O)Nc3ccc(Cl)cc3)C2)cc1,MOL7432,OK,357.8850000000001,4.292020000000003,2,2,44.370000000000005,5
Cc1cc2oc(=O)c(CC(=O)NCCc3ccccc3F)c(C)c2c2occ(C(C)(C)C)c12,MOL7433,Filter14_thio_oxopyrylium_salt > 0,449.5220000000003,5.494040000000005,1,4,72.45,5
CSc1ccc(CCNC(=O)Cn2nc(C)n3c(cc4sccc43)c2=O)cc1,MOL7434,Filter82_pyridinium > 0,412.54000000000013,3.099920000000002,1,7,68.4,6
CCn1c2c(c(=O)n3ncc(C(=O)N4CCN(c5ccc(C(C)=O)cc5)CC4)c13)CN(Cc1ccc(OC)cc1)CC2,MOL7435,Filter82_pyridinium > 0,568.6780000000002,3.2478000000000007,0,9,92.39,7
O=C(CCC(=O)N1CCSc2ccccc21)NCc1ccccc1Cl,MOL7436,OK,374.89300000000014,3.875300000000003,1,3,49.410000000000004,5
CCOC(=O)c1cnc(N2CCN(c3ccc(C)cc3C)CC2)c2ccccc12,MOL7437,OK,389.49900000000014,4.3549400000000045,0,5,45.67,4
Cc1ccc(NC(=O)Cn2c(=O)n(Cc3nc(C)no3)c(=O)c3cc4c(cc32)OCO4)c(C)c1,MOL7438,Filter82_pyridinium > 0,463.4500000000003,1.8871599999999997,1,10,130.48000000000002,5
COCCNC(=O)Cn1ccc2cc(S(=O)(=O)N3CCCCCC3)ccc21,MOL7439,OK,393.5090000000003,1.968599999999999,1,5,80.64,7
O=S(=O)(c1ccc(SCCO)nc1)N1CCOCC1,MOL7440,OK,304.3930000000001,0.18689999999999984,1,6,79.73,5
CC(C)c1ccc(NC(=O)CCCc2nc(-c3ccc(Cl)cc3)no2)cc1,MOL7441,OK,383.87899999999996,5.4748000000000046,1,4,68.02000000000001,7
Cc1cccc(NC(=O)c2ccc(-n3cnc4cccnc43)cc2)c1C,MOL7442,OK,342.4020000000001,4.289640000000002,1,4,59.81,3
Cc1cc(C)n2nc(CNS(=O)(=O)c3ccc(F)cc3)nc2n1,MOL7443,OK,335.3640000000001,1.35874,1,6,89.25,4
CCc1cc2c(cc3c(=O)n(CC(=O)NC4CCC(C)CC4)nc(CC)n32)s1,MOL7444,Filter82_pyridinium > 0,400.5480000000002,3.530400000000003,1,6,68.4,5
Cc1cccn2c(=O)c(C(=O)NCCc3ccccc3)c(O)nc12,MOL7445,OK,323.35200000000003,1.6810199999999997,2,5,83.7,4
Cc1ccc2c(c1)N(C(=O)Nc1ccc(Br)cc1F)CCO2,MOL7446,Filter9_metal > 0,365.2020000000001,4.3275200000000025,1,2,41.57000000000001,1
Cc1ccc(F)cc1NC(=O)CCSc1nc(-c2ccco2)cc(C(F)(F)F)n1,MOL7447,OK,425.40700000000004,5.323820000000003,1,5,68.02000000000001,6
COc1ccc(CNC(=O)CCc2c(C)nn(-c3ccc(N4CCOCC4)nn3)c2C)c(OC)c1,MOL7448,OK,480.5690000000003,2.38194,1,9,103.63000000000001,9
O=C(Cn1c(=O)n(CC2CCCO2)c(=O)c2ccccc21)Nc1ccc(F)cc1F,MOL7449,Filter82_pyridinium > 0,415.396,2.259099999999999,1,6,82.33000000000001,5
COc1ccc(S(=O)(=O)N(Cc2nc(-c3ccc(C)cc3)no2)C2CCCCC2)cc1,MOL7450,OK,441.5530000000003,4.577220000000004,0,6,85.53000000000002,7
COc1ccc(Cn2ccc3nc(C)c(C(=O)N4CCN(c5ccccc5)CC4)cc3c2=O)cc1,MOL7451,Filter82_pyridinium > 0,468.55700000000024,3.7242200000000025,0,6,67.67000000000002,5
Cc1ccc(Cn2c(CCNC(=O)C(C)C)nc3ccccc32)cc1,MOL7452,OK,335.4510000000001,3.707720000000003,1,3,46.92,6
COc1ccccc1NC(=O)Cn1nc(C)n2cccc2c1=O,MOL7453,Filter82_pyridinium > 0,312.32900000000006,1.45172,1,6,77.63,4
Cc1ccc(NC(=O)c2nc(S(C)(=O)=O)ncc2N(Cc2ccc(C(C)(C)C)cc2)Cc2ccco2)cc1C,MOL7454,OK,546.6930000000003,5.846540000000006,1,7,105.39999999999999,8
O=C(CSc1oc(-c2ccco2)nc1S(=O)(=O)c1ccc(Cl)cc1)c1ccccc1,MOL7455,OK,459.9320000000002,5.395800000000004,0,7,90.38,7
CC(C)(C)C(=O)NC1(C(F)(F)F)NC(=O)N(c2ccc(F)cc2)C1=O,MOL7456,OK,361.295,2.3028000000000004,2,3,78.51,2
Cc1nn(C(=O)c2cccc(F)c2)c(C)c1S(=O)(=O)N1CCOCC1,MOL7457,OK,367.4020000000002,1.34844,0,6,81.5,3
CC(C)c1ccc(C(=O)Nc2ccc(-c3nc4ccccc4s3)c(Cl)c2)cc1,MOL7458,OK,406.9380000000001,6.992400000000004,1,3,41.99,4
COc1cc(C)c(S(=O)(=O)NCCCn2ccnc2)cc1C,MOL7459,OK,323.418,1.8771399999999994,1,5,73.22,7
CCN(c1cccc(C)c1)S(=O)(=O)c1nnc(NC(=O)C2CCCCC2)s1,MOL7460,OK,408.5490000000002,3.5805200000000026,1,6,92.25999999999999,6
O=C1CC(c2ccccc2)Cc2[nH]c(=O)c(-c3nc(-c4cccc(Cl)c4)cs3)cc21,MOL7461,OK,432.9320000000001,5.731500000000003,1,4,62.82,3
CCOC(=O)c1ccccc1NC(=O)Cn1c(=O)n(CCCC(=O)NCc2ccc3c(c2)OCO3)c(=O)c2ccccc21,MOL7462,Filter82_pyridinium > 0,586.6010000000003,2.8039000000000005,2,10,146.96,11
COc1cc(C2CC(=O)N(CC(=O)Nc3ccccc3F)c3ccccc3S2)cc(OC)c1OC,MOL7463,OK,496.56000000000023,5.060300000000005,1,6,77.10000000000001,7
CC(=O)c1ccc(NC(=O)CSc2nc(C3CCCC3)nc3c2c(=O)n(C)c(=O)n3C)cc1,MOL7464,Filter82_pyridinium > 0,467.5510000000003,2.6182000000000016,1,9,115.95000000000002,6
Cc1cc(NC(=O)CSc2nc(-c3ccccc3F)nc3c2c(=O)n(C)c(=O)n3C)no1,MOL7465,Filter82_pyridinium > 0,456.45900000000023,1.8605199999999997,1,10,124.91,5
CC1CCCN(CCCNC(=O)c2ccc3c(c2)N(Cc2ccccc2F)C(=O)c2ccccc2S3(=O)=O)C1,MOL7466,OK,549.6680000000002,4.6707000000000045,1,5,86.78999999999999,7
CCCOc1ccccc1Cn1c(=O)sc2ccccc21,MOL7467,OK,299.395,3.900100000000003,0,4,31.23,5
CCOc1ccccc1NC(=O)CSc1nc2ccccc2nc1Cc1ccc(C)cc1,MOL7468,OK,443.5720000000002,5.658520000000005,1,5,64.11,8
CCN(CC)c1ccc(NC(=O)c2cc3c(=O)n4cccc(C)c4nc3n2C)c(C)c1,MOL7469,OK,417.51300000000015,3.9015400000000025,1,6,71.64000000000001,5
CCN(CC)c1ccc(NC(=O)c2cnn3c(C(F)F)cc(-c4ccccc4)nc23)cc1,MOL7470,OK,435.4780000000001,5.432400000000005,1,5,62.53,7
CCOc1ccc(NC(=O)N2CCN(C(=O)c3nsc4ccccc34)CC2)cc1,MOL7471,OK,410.49900000000014,3.6849000000000025,1,5,74.77000000000001,4
CCOc1ccc(-c2cc(NC(=O)c3c(F)cccc3F)c(C(=O)OC)s2)cc1,MOL7472,OK,417.4330000000001,5.130900000000003,1,5,64.63,6
N#Cc1c(C(F)(F)F)cc(-c2ccc(F)cc2)nc1SCC(=O)Nc1ccccc1,MOL7473,OK,431.41400000000016,5.508980000000003,1,4,65.78,5
CCOc1ccc2nc(NC(=O)c3nc(SC)ncc3Cl)sc2c1,MOL7474,OK,380.882,4.112600000000002,1,7,77.0,5
COc1ccc(S(=O)(=O)N(CCc2ccccc2)CC(=O)Nc2ccc(C)c(C)c2)cc1OC,MOL7475,OK,482.60200000000026,4.192740000000003,1,5,84.94000000000001,10
COc1ccccc1-c1nnc(SCCOc2ccccc2C)o1,MOL7476,OK,342.42,4.224720000000003,0,6,57.38000000000001,7
CC(C)c1ccc(NC(=O)C2CCN(S(=O)(=O)c3cccc4nonc34)CC2)cc1,MOL7477,OK,428.5140000000002,3.385600000000002,1,6,105.4,5
